scan_id,domain,hostname,ip,port,service_name,service_version,protocol,subdomain,vulnerability_name,vulnerability_severity,vulnerability_cve,timestamp
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.peeronenetwork-yyz1.v18.lscache5.c.youtube.com,,,,,,o-o.preferred.peeronenetwork-yyz1.v18.lscache5.c.youtube.com,,,,2025-12-05T11:12:03.947020
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.plix-waw3.v19.lscache6.c.youtube.com,,,,,,o-o.preferred.plix-waw3.v19.lscache6.c.youtube.com,,,,2025-12-05T11:12:03.947020
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.rogers-yyz1.v17.lscache1.c.youtube.com,,,,,,o-o.preferred.rogers-yyz1.v17.lscache1.c.youtube.com,,,,2025-12-05T11:12:03.947020
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.sbb-beg1.v8.lscache3.c.youtube.com,,,,,,o-o.preferred.sbb-beg1.v8.lscache3.c.youtube.com,,,,2025-12-05T11:12:03.947020
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.sjc07s11.v20.lscache2.c.youtube.com,,,,,,o-o.preferred.sjc07s11.v20.lscache2.c.youtube.com,,,,2025-12-05T11:12:03.947020
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.sjc07s15.v10.lscache1.c.youtube.com,,,,,,o-o.preferred.sjc07s15.v10.lscache1.c.youtube.com,,,,2025-12-05T11:12:03.947020
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.sjc07s15.v21.lscache8.c.youtube.com,,,,,,o-o.preferred.sjc07s15.v21.lscache8.c.youtube.com,,,,2025-12-05T11:12:03.947020
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.sjc07s15.v4.lscache1.c.youtube.com,,,,,,o-o.preferred.sjc07s15.v4.lscache1.c.youtube.com,,,,2025-12-05T11:12:03.947020
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.sjc07s16.v17.lscache8.c.youtube.com,,,,,,o-o.preferred.sjc07s16.v17.lscache8.c.youtube.com,,,,2025-12-05T11:12:03.947020
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.sjc07s16.v20.lscache6.c.youtube.com,,,,,,o-o.preferred.sjc07s16.v20.lscache6.c.youtube.com,,,,2025-12-05T11:12:03.947020
